Year,EAV Code,Waste Type,Waste disposal facilities,Input from waste disposal facilities (1000t),Waste generated in-house (1000t),Waste delivered from within the country (1000t),Waste delivered from abroad (1000t)
2020,EAV-200127-G,"Paints, printing inks, adhesives and synthetic resins",45.0,13.8,0.3,10.3,3.2
2020,EAV-200128-U,"Paints, printing inks, adhesives, synthetic resins (oh.200127)",53.0,17.0,,17.0,
2020,EAV-200129-G,Detergents containing dangerous substances,23.0,1.0,0.0,0.8,0.2
2020,EAV-200130-U,Cleaning agent (without 200129),11.0,0.2,,0.2,
2020,EAV-200131-G,Cytotoxic and cytostatic drugs,3.0,0.2,,0.0,0.2
2020,EAV-200132-U,Medicines (excluding 200131),71.0,8.3,,7.7,0.5
2020,EAV-200133-G,Batteries and accumulators (160601-160603),37.0,3.6,0.1,3.3,0.2
2020,EAV-200134-U,Batteries and accumulators (excluding 200133),14.0,2.9,,1.8,1.1
2020,EAV-200135-G,"Used electrical equipment (oh.200121,200123)",164.0,504.3,0.8,493.8,9.7
2020,EAV-200136-U,"Used electrical devices (oh.200121,200123,200135)",152.0,136.8,11.0,125.6,0.2
2020,EAV-200137-G,Wood containing dangerous substances,47.0,45.0,0.0,45.0,
2020,EAV-200138-U,wood (without 200137),216.0,711.8,2.0,709.0,0.8
2020,EAV-200139-U,Plastics,253.0,102.2,6.3,90.2,5.8
2020,EAV-200140-U,metals,140.0,359.8,5.2,351.4,3.2
2020,EAV-200141-U,Waste from cleaning chimneys,,,,,
2020,EAV-200199-U,Other fractions n.e.c.,,,,,
2020,EAV-20019900-U,Other fractions n.e.c. not differentiable,9.0,21.4,0.0,21.3,
2020,EAV-20019901-U,Mixed recyclables without lightweight packaging,16.0,68.6,,47.2,21.4
2020,EAV-200201-U,Biodegradable waste,1158.0,5717.1,126.1,5582.5,8.5
2020,EAV-200202-U,Soil and stones,75.0,133.0,0.2,132.8,
2020,EAV-200203-U,Other non-biodegradable waste,53.0,13.1,0.0,13.1,
2020,EAV-20030100-U,Mixed municipal waste cannot be differentiated,284.0,5908.1,34.2,5640.8,233.1
2020,EAV-20030101-U,"Household waste, commercial waste similar to household waste",106.0,9834.7,6.5,9822.2,6.0
2020,EAV-20030102-U,Commercial waste similar to domestic waste,247.0,1855.9,13.1,1812.8,30.0
2020,EAV-20030104-U,Waste from the bio bin,300.0,5014.9,47.5,4967.0,0.5
2020,EAV-200302-U,Market waste,85.0,82.4,,82.4,
2020,EAV-200303-U,street sweepings,245.0,567.0,1.5,564.8,0.6
2020,EAV-200304-U,Faecal sludge,4.0,0.5,,0.5,
2020,EAV-200306-U,Waste from sewer cleaning,132.0,90.0,0.5,89.6,
2020,EAV-200307-U,bulky waste,501.0,3004.9,5.3,2974.1,25.6
2020,EAV-200399-U,Municipal waste n.e.c.,36.0,163.4,0.0,163.4,
2020,EAV-990000-G,Total hazardous waste,2802.0,26027.5,2432.3,21462.3,2132.9
2021,EAV-010101-U,Waste from mining v. metal-containing mineral resources,,,,,
2021,EAV-010102-U,Waste from mining v. non-metal Mineral resources,12.0,17273.2,17266.8,6.4,
2021,EAV-010304-G,Acid-forming processing residues a. sul. ore,,,,,
2021,EAV-010305-G,Other processing residues containing hazardous substances,,,,,
2021,EAV-010306-U,Processing residues (without 010304 and 010305),8.0,3.3,,3.3,
2021,EAV-010307-G,Waste from processing metal-bearing mineral resources,,,,,
2021,EAV-010308-U,Dusty and powdery waste (without 010307),,,,,
2021,EAV-010309-U,Alumina Red Mud Manufacturing(oh.010310),,,,,
2021,EAV-010310-G,Red mud with dangerous substances (without 010307),,,,,
2021,EAV-010399-U,processing from metalh. Mineral resources: wastes n.e.c.,3.0,1.1,0.0,1.1,
2021,EAV-010407-G,Waste for further processing non-metal Mineral resources,9.0,39.4,,38.9,0.5
2021,EAV-010408-U,Gravel and quarry waste (without 010407),17.0,31.4,24.8,6.5,
2021,EAV-010409-U,sand and clay waste,12.0,7.9,6.4,1.4,
2021,EAV-010410-U,Dusty and powdery waste (without 010407),22.0,11.0,4.4,6.6,
2021,EAV-010411-U,Waste from processing of potash and rock salt (oh.010407),12.0,10541.0,10497.2,43.8,
2021,EAV-010412-U,"reprocessing including waste (oh.010407,010411)",,,,,
2021,EAV-010413-U,Waste from stonemasonry and sawing work (excluding 010407),35.0,36.5,31.5,5.1,
2021,EAV-010499-U,processing v. non-metal Bodensch.: Waste not otherwise specified,3.0,0.0,0.0,0.0,
2021,EAV-010504-U,Muds and waste from freshwater wells,35.0,73.7,0.1,73.6,
2021,EAV-010505-G,Oily drilling muds and wastes,12.0,4.1,,4.1,
2021,EAV-010506-G,Drilling muds and other drilling waste with hazardous fabrics,5.0,13.7,,13.7,
2021,EAV-010507-U,"Barite-bearing drillings, waste (oh.010505,010506)",,,,,
2021,EAV-010508-U,"Chloride content. Drilling cuttings, waste (oh.010505,010506)",17.0,56.2,,56.2,
2021,EAV-010599-U,drilling muds and. other construction waste: waste not otherwise specified,3.0,0.8,,0.8,
2021,EAV-020101-U,"Agriculture, among other things: sludges from washing and cleaning processes.",9.0,0.5,,0.5,
2021,EAV-020102-U,Agriculture i.a.: Waste from animal tissue,13.0,53.3,,53.3,
2021,EAV-020103-U,"Agriculture, among other things: waste from plant tissue",273.0,744.0,94.4,649.5,
2021,EAV-020104-U,Agriculture and others: plastic waste (without packaging),64.0,30.0,,27.5,2.5
2021,EAV-020106-U,"Animal excreta, manure/manure/stable manure",197.0,610.6,136.5,467.6,6.4
2021,EAV-020107-U,Waste from forestry,59.0,242.2,32.7,209.5,0.0
2021,EAV-020108-G,Agricultural chemical waste,20.0,1.7,0.0,1.4,0.3
2021,EAV-020109-U,waste v. chemistry. f.d. Agriculture(oh.020108),6.0,0.1,,0.1,0.0
2021,EAV-020110-U,"Agriculture, among others: metal waste",14.0,1.3,,1.3,0.0
2021,EAV-020199-U,Agriculture and others: waste not otherwise specified,15.0,3.0,,3.0,
2021,EAV-020201-U,Meat and others: sludge from washing and cleaning processes,11.0,24.9,17.8,7.1,
2021,EAV-020202-U,"Meat, etc.: Waste from animal tissue",24.0,107.5,1.3,105.3,0.8
2021,EAV-020203-U,"Meat, etc.: For consumption/processing unsuitable substances",123.0,423.7,5.7,394.7,23.3
2021,EAV-020204-U,"Meat, etc.: sludge (own waste water treatment)",200.0,872.0,46.0,819.4,6.6
2021,EAV-020299-U,"processing of meat, fish, etc.: waste not otherwise specified",27.0,75.8,0.0,75.5,0.3
2021,EAV-020301-U,"Fruit, among other things: sludge from washing and cleaning processes. among others",34.0,41.0,,41.0,
2021,EAV-020302-U,"Fruit, among other things: Waste preservatives",,,,,
2021,EAV-020303-U,"Fruit, among other things: waste from extraction with solvents",6.0,1.7,,1.7,
2021,EAV-020304-U,"Fruit, etc.: For consumption/processing unsuitable substances",233.0,452.5,98.5,347.5,6.5
2021,EAV-020305-U,"Fruit, among other things: sludge (in-house waste water tank)",31.0,52.0,,43.8,8.2
2021,EAV-020399-U,"Processing of fruit, vegetables, etc.: waste not otherwise specified",30.0,55.7,,47.3,8.4
2021,EAV-020401-U,Sugar production: beet soil,,,,,
2021,EAV-020402-U,Sugar manufacturer: Not specific. calcium carbonate sludge,,,,,
2021,EAV-020403-U,Sugar production: sludge (in-house waste water tank),,,,,
2021,EAV-020499-U,Sugar production: waste n.e.c.,4.0,117.5,116.8,0.7,
2021,EAV-020501-U,Milk processing: For consumption/processing. unsuitable,44.0,57.7,,55.6,2.1
2021,EAV-020502-U,Milk processing: sludge (in-house waste water treatment),31.0,57.7,,57.7,
2021,EAV-020599-U,Milk processing: waste n.e.c.,5.0,18.1,,18.1,
2021,EAV-020601-U,Bakery and confectionery: For consumption/processing. unsuitable. St.,83.0,293.5,2.2,256.9,34.4
2021,EAV-020602-U,"Baked goods, confectionery: waste from preservatives",,,,,
2021,EAV-020603-U,"Baked goods, confectionery: sludge (company waste water tank)",7.0,7.1,,7.1,
2021,EAV-020699-U,Manufacture of bakery and confectionery products: waste n.e.c.,,,,,
2021,EAV-020701-U,"Beverages: Waste from laundry, cleaning, etc.",4.0,1.1,,1.1,
2021,EAV-020702-U,Beverages: Waste from alcohol distillation,24.0,822.0,796.9,25.1,
2021,EAV-020703-U,Beverages: Waste from chemical treatment,,,,,
2021,EAV-020704-U,Beverages: For consumption/processing. unsuitable substances,56.0,76.5,,75.6,0.9
2021,EAV-020705-U,Beverages: Sludge (in-house waste water tank),12.0,6.3,,6.3,
2021,EAV-020799-U,Manufacture of beverages: waste n.e.c.,16.0,4.1,,4.1,
2021,EAV-030101-U,Woodworking including: bark and cork waste,28.0,349.9,269.1,80.8,
2021,EAV-030104-G,"Sawdust, shavings, cuttings, wood, chipboard",7.0,6.5,,1.0,5.5
2021,EAV-030105-U,"Sawdust, chips, cuttings, wood, chipboard. (oh.030104)",404.0,2015.6,1281.9,607.4,126.4
2021,EAV-030199-U,"Wood processing, etc.: waste not otherwise specified",4.0,25.1,25.0,0.1,
2021,EAV-030201-G,Halogen-free organic wood preservatives,5.0,0.0,,0.0,0.0
2021,EAV-030202-G,Organochlorine wood preservatives,3.0,0.0,,0.0,
2021,EAV-030203-G,Organometallic wood preservatives,,,,,
2021,EAV-030204-G,Inorganic wood preservatives,,,,,
2021,EAV-030205-G,Other wood preservatives containing dangerous substances,3.0,0.0,,0.0,0.0
2021,EAV-030299-U,wood preservatives n.e.s.,,,,,
2021,EAV-030301-U,Paper production includes: bark and wood waste,28.0,265.5,112.9,152.6,
2021,EAV-030302-U,Sulphite sludge (from reclamation of cooking liquor),,,,,
2021,EAV-030305-U,Deinking sludge from paper recycling,9.0,282.5,213.0,43.9,25.7
2021,EAV-030307-U,Mechanically separated waste (paper waste),93.0,836.4,181.9,640.8,13.7
2021,EAV-030308-U,Waste from sorting v. Paper for recycling,10.0,18.5,,18.5,
2021,EAV-030309-U,Lime sludge waste,7.0,17.2,0.2,17.1,
2021,EAV-030310-U,"Fiber waste, fiber, filler and coating sludge",68.0,1393.6,422.3,962.8,8.5
2021,EAV-030311-U,Sludge a. operational waste water treatment (oh.030310),37.0,145.5,32.9,112.6,
2021,EAV-030399-U,"Paper production, among others: waste not otherwise specified",16.0,29.1,11.4,16.2,1.5
2021,EAV-040101-U,Meat scrapings and hide waste,,,,,
2021,EAV-040102-U,Limed glue leather,,,,,
2021,EAV-040103-G,"Degreasing waste, solvent-free, non-liquid phase",,,,,
2021,EAV-040104-U,Chromium-containing tannery broth,,,,,
2021,EAV-040105-U,Chromium-free tannery broth,,,,,
2021,EAV-040106-U,Slurries containing chromium,10.0,96.0,81.2,14.7,
2021,EAV-040107-U,Chromium-free sludges,3.0,0.8,,0.8,
2021,EAV-040108-U,Chromium-containing waste from tanned leather,9.0,4.8,0.4,3.1,1.3
2021,EAV-040109-U,Waste from preparation and finishing,,,,,
2021,EAV-040199-U,Leather and fur industry: waste n.e.c.,5.0,0.2,,0.2,
2021,EAV-040209-U,"Waste from composite materials (elastomer, etc.)",36.0,26.9,,18.9,8.1
2021,EAV-040210-U,Organic substances from natural materials (e.g. fats),3.0,0.2,,0.2,
2021,EAV-040214-G,waste from the finish with organ. solvent,,,,,
2021,EAV-040215-U,Waste from the finish (excluding 040214),7.0,0.5,0.1,0.4,
2021,EAV-040216-G,Dyes and pigments containing dangerous substances,7.0,0.6,,0.2,0.4
2021,EAV-040217-U,Dyes and pigments (without 040216),3.0,0.0,,0.0,
2021,EAV-040219-G,Textile industry: sludge (company wastewater tank),,,,,
2021,EAV-040220-U,Sludge from company-owned Sewage treatment (oh.040219),13.0,1.7,,1.7,
2021,EAV-040221-U,Waste from untreated textile fibers,11.0,13.2,0.9,3.3,9.0
2021,EAV-040222-U,Waste from processed textile fibers,56.0,25.9,0.6,24.7,0.6
2021,EAV-040299-U,Textile industry: waste n.e.c.,4.0,4.8,,0.1,4.7
2021,EAV-050102-G,Petroleum refining: desalination sludges,,,,,
2021,EAV-050103-G,Petroleum refining: bottom sludge from tanks,25.0,12.3,1.3,10.6,0.4
2021,EAV-050104-G,Petroleum refining: Acid alkyl sludges,,,,,
2021,EAV-050105-G,Petroleum Refining: Oil Spills,,,,,
2021,EAV-050106-G,Petroleum refining: oil holding sludge a.,24.0,13.8,1.4,12.4,0.0
2021,EAV-050107-G,Petroleum refining: acid tars,,,,,
2021,EAV-050108-G,Petroleum refining: Other teas,4.0,0.2,,0.2,
2021,EAV-050109-G,Petroleum refining: sludge (company wastewater tank),12.0,7.4,4.1,2.7,0.6
2021,EAV-050110-U,Sludge a. company owned Sewage treatment (oh.050109),4.0,3.2,,3.2,
2021,EAV-050111-G,Petroleum refinery: Waste from fuel purification. with bases,,,,,
2021,EAV-050112-G,Petroleum refining: Acidic oils,,,,,
2021,EAV-050113-U,Petroleum refining: sludges from boiler feed water treatment.,,,,,
2021,EAV-050114-U,Petroleum refining: Waste from cooling towers,,,,,
2021,EAV-050115-G,Petroleum Refining: Used Filter Clays,7.0,0.6,0.1,0.5,
2021,EAV-050116-U,Petroleum refining: sulfur h. Waste from oil desulfurization,7.0,0.3,,0.3,
2021,EAV-050117-U,Petroleum refining: bitumen,5.0,0.2,,0.2,
2021,EAV-050199-U,Petroleum refining: wastes not otherwise specified,,,,,
2021,EAV-050601-G,Coal pyrolysis: acid tars,,,,,
2021,EAV-050603-G,Kohlepyrolyse: Andere Teere,20.0,2.8,0.0,2.8,
2021,EAV-050604-U,Coal pyrolysis: waste from cooling columns,,,,,
2021,EAV-050699-U,Coal pyrolysis: wastes not otherwise specified,,,,,
2021,EAV-050701-G,"Natural gas purification, transport: mercury h. waste",4.0,0.2,,0.2,0.0
2021,EAV-050702-U,"Natural gas purification, transport: waste containing sulfur",3.0,0.1,,0.1,
2021,EAV-050799-U,"Natural gas purification, transport: waste n.e.c.",,,,,
2021,EAV-060101-G,sulfuric acid and sulphurous acid,43.0,197.1,32.9,107.7,56.6
2021,EAV-060102-G,hydrochloric acid,21.0,6.3,1.0,5.2,0.0
2021,EAV-060103-G,Hydrofluoric acid,10.0,2.3,2.2,0.1,
2021,EAV-060104-G,phosphoric acid and phosphorous acid,18.0,1.4,,1.4,
2021,EAV-060105-G,Nitric acid and nitrous acid,18.0,1.2,0.0,1.1,0.0
2021,EAV-060106-G,other acids,57.0,13.8,0.3,13.4,0.2
2021,EAV-060199-U,Acids: wastes n.e.c.,,,,,
2021,EAV-060201-G,Calciumhydroxid,9.0,0.7,,0.5,0.2
2021,EAV-060203-G,Ammoniumhydroxid,15.0,1.5,0.0,1.5,
2021,EAV-060204-G,Sodium and potassium hydroxide,33.0,9.6,0.0,8.9,0.6
2021,EAV-060205-G,Other Bases,58.0,15.6,0.3,12.1,3.2
2021,EAV-060299-U,Bases: wastes n.e.c.,7.0,0.2,,0.2,
2021,EAV-060311-G,Solid salts and solutions containing cyanide,10.0,0.4,,0.4,0.0
2021,EAV-060313-G,Solid salts and solutions containing heavy metals,59.0,14.9,6.1,8.3,0.5
2021,EAV-060314-U,Solid salts and solutions (without 060311 and 060313),69.0,143.8,4.1,138.5,1.2
2021,EAV-060315-G,Metal oxides containing heavy metals,25.0,3.2,0.2,2.7,0.3
2021,EAV-060316-U,Metal oxides (without 060315),44.0,45.1,2.9,42.2,0.0
2021,EAV-060399-U,"Salts, salt solutions, metal oxides: wastes n.e.c.",9.0,0.7,,0.7,
2021,EAV-060403-G,Waste containing arsenic,11.0,0.7,,0.4,0.4
2021,EAV-060404-G,Waste containing mercury,23.0,2.6,0.0,1.9,0.7
2021,EAV-060405-G,Waste containing other heavy metals,33.0,66.1,0.1,65.6,0.5
2021,EAV-060499-U,Waste containing metal n.e.c.,,,,,
2021,EAV-060502-G,Sludge from in-house wastewater treatment,55.0,67.3,1.4,52.3,13.6
2021,EAV-060503-U,Sludge from company-owned Waste water tank (oh.060502),59.0,81.7,5.5,76.1,0.1
2021,EAV-060602-G,Waste containing dangerous sulfides,9.0,0.8,0.0,0.8,0.0
2021,EAV-060603-U,Waste containing sulphides (excluding 060602),,,,,
2021,EAV-060699-U,Chemicals containing sulfur: wastes n.e.c.,,,,,
2021,EAV-060701-G,Waste containing asbestos from electrolysis,,,,,
2021,EAV-060702-G,Activated carbon from chlorine production,3.0,0.1,,0.1,
2021,EAV-060703-G,Barium sulfate sludge containing mercury,,,,,
2021,EAV-060704-G,"Solutions and acids, e.g. contact acid",,,,,
2021,EAV-060799-U,Halogens: wastes n.e.c.,4.0,1.3,0.0,1.3,
2021,EAV-060802-G,Hazardous waste containing chlorosilanes,6.0,10.4,10.3,0.0,0.1
2021,EAV-060899-U,"Silicon, silicon compounds: waste not otherwise specified",21.0,15.6,1.0,14.4,0.2
2021,EAV-060902-U,Phosphorous slag,,,,,
2021,EAV-060903-G,Calcium-based reaction wastes,,,,,
2021,EAV-060904-U,Calcium-based reaction waste (without 060903),,,,,
2021,EAV-060999-U,Chemicals containing phosphorus: wastes n.e.c.,,,,,
2021,EAV-061002-G,Nitrogen.Chemistry.: Waste with hazardous fabrics,4.0,0.1,0.0,0.0,0.1
2021,EAV-061099-U,Nitrogen-containing chemicals: wastes n.e.c.,,,,,
2021,EAV-061101-U,Calcium-based reaction wastes a. titanium dioxide.,6.0,16.0,,15.6,0.3
2021,EAV-061199-U,"Inorganic pigments, colourants: waste not otherwise specified",4.0,0.8,,0.8,
2021,EAV-061301-G,"Inorganic pesticides, wood preservatives",10.0,0.1,0.0,0.1,
2021,EAV-061302-G,Used activated carbon (without 060702),32.0,4.4,0.0,4.2,0.2
2021,EAV-061303-U,Carbon black,17.0,2.4,,2.3,0.1
2021,EAV-061304-G,Waste from asbestos processing,,,,,
2021,EAV-061305-G,Oven and chimney soot,3.0,0.0,,0.0,
2021,EAV-061399-U,Inorganic chemical processes: wastes not otherwise specified,7.0,0.3,0.3,0.0,
2021,EAV-070101-G,"Org.Basic chemistry: Aqueous washing liquid, mother liquors",71.0,96.1,34.7,58.6,2.8
2021,EAV-070103-G,"Organic basic chemistry: halogen organic solvents, washing fl.",33.0,37.0,10.0,26.6,0.4
2021,EAV-070104-G,"Org.Basic chemistry: solvents, washing liquids",81.0,192.5,94.0,95.9,2.7
2021,EAV-070107-G,"Org.basic chemistry: halog.reaction, distillation residue.",27.0,88.4,59.3,25.8,3.3
2021,EAV-070108-G,Org.Basic chemistry: reaction and distillation residues.,72.0,148.3,49.2,75.2,23.9
2021,EAV-070109-G,"Org.Basic chemistry: Halog.filter cake, absorbent mat.",11.0,0.6,0.0,0.4,0.1
2021,EAV-070110-G,"Org.Grundchemik.: And. filter cake, absorbent mat.",29.0,16.4,0.0,15.6,0.7
2021,EAV-070111-G,Org. basic chemicals: sludge (in-house waste water treatment),23.0,12.8,0.2,3.6,9.0
2021,EAV-070112-U,Sludge from company-owned Sewage treatment (oh.070111),18.0,13.4,0.0,13.4,0.0
2021,EAV-070199-U,Basic organic chemicals: wastes n.e.c.,34.0,19.7,0.0,19.7,
2021,EAV-070201-G,"Plastics: Aqueous washes, mother liquors",51.0,20.9,0.3,19.7,0.8
2021,EAV-070203-G,"Plastics: halogen organic solvents, washing liquid.",23.0,1.9,0.3,1.5,
2021,EAV-070204-G,"Plastics: organ. solvents, washing liquids",53.0,27.1,4.8,21.1,1.1
2021,EAV-070207-G,"Plastics: halogen. Reaction, distillation residues",21.0,4.7,1.6,2.9,0.2
2021,EAV-070208-G,Plastics: reaction and distillation residues,80.0,94.1,22.8,70.8,0.5
2021,EAV-070209-G,"Plastics: halogen. filter cake, absorbent mat.",5.0,0.2,,0.2,
2021,EAV-070210-G,"Plastics: And. Filter cake, absorbent materials",26.0,6.3,0.9,5.4,
2021,EAV-070211-G,Plastics: sludge (in-house waste water treatment),16.0,1.8,0.0,1.8,0.0
2021,EAV-070212-U,Sludge from company-owned Sewage treatment (oh.070211),38.0,17.0,3.0,14.0,
2021,EAV-070213-U,plastic waste,267.0,424.5,20.2,375.9,28.4
2021,EAV-070214-G,Plastics: Waste from additives with dangerous St.,19.0,2.6,0.3,2.3,
2021,EAV-070215-U,Waste additives (excluding 070214),24.0,1.1,0.1,1.0,0.1
2021,EAV-070216-G,Plastics: Dangerous. Waste containing silicones,8.0,1.0,0.7,0.3,
2021,EAV-070217-U,Waste containing silicone (excluding 070216),6.0,0.5,0.2,0.4,
2021,EAV-070299-U,"Plastics, fibers, synthetic rubber: wastes n.e.c.",53.0,55.3,13.5,34.7,7.0
2021,EAV-070301-G,"Organic dyes: aqueous wash liquor, mother liquors",14.0,4.6,0.0,3.7,0.9
2021,EAV-070303-G,"Organic dyes: halogen org. Solvents, detergents",9.0,1.6,,1.6,
2021,EAV-070304-G,"Organic dyes: solvents, washing liquids",40.0,22.5,0.4,20.9,1.2
2021,EAV-070307-G,Organic dyes: halogen. Reaction and distillation reset.,11.0,1.5,0.6,1.0,
2021,EAV-070308-G,Organic dyes: reaction and distillation residues,16.0,4.7,0.0,4.6,
2021,EAV-070309-G,"Organic dyes: halogen. filter cake, absorbent mat.",5.0,0.1,0.0,0.1,
2021,EAV-070310-G,"Organic dyes: Other filter cakes, absorbent mat.",6.0,0.4,0.0,0.4,
2021,EAV-070311-G,Org. dyes: sludge (company waste water tank),,,,,
2021,EAV-070312-U,Sludge from company-owned Waste water tank (oh.070311),7.0,0.5,0.0,0.5,
2021,EAV-070399-U,"Organic dyes, pigments: wastes not otherwise specified",5.0,0.2,,0.2,0.0
2021,EAV-070401-G,"Plant protection products: Aqueous wash liquor, mother liquor.",24.0,28.2,4.8,22.5,0.9
2021,EAV-070403-G,"Pesticides: halogen organic solvents, washing fl.",17.0,63.2,12.8,50.4,
2021,EAV-070404-G,"Plant protection products: Organ. Solvents, detergents",22.0,37.7,19.6,18.1,0.1
2021,EAV-070407-G,Plant protection with: halogen reaction and distillation residue,10.0,24.6,2.6,22.0,
2021,EAV-070408-G,"Plant protection products: reaction, distillation residue.",12.0,5.9,0.5,4.8,0.6
2021,EAV-070409-G,"Plant protection products: halogen filter cake, absorbent mat",6.0,0.2,0.0,0.2,
2021,EAV-070410-G,"Plant protection products: filter cake, absorbent mat.",9.0,0.8,0.0,0.8,
2021,EAV-070411-G,Plant protection agent: sludge (own waste water treatment),6.0,0.2,0.1,0.2,
2021,EAV-070412-U,Sludge from company-owned Waste water tank (oh.070411),,,,,
2021,EAV-070413-G,Plant protection products: Solid waste with hazardous substances,13.0,0.9,0.2,0.7,
2021,EAV-070499-U,"Pesticides, etc.: Waste not otherwise specified",4.0,2.7,,0.1,2.6
2021,EAV-070501-G,"Pharmaceuticals: Aqueous washes, mother liquors",32.0,45.7,10.2,28.9,6.5
2021,EAV-070503-G,"Pharmaceuticals: halogen organic solvents, washing fl.",26.0,41.6,24.7,8.8,8.0
2021,EAV-070504-G,"Pharmaceuticals: organ. solvent, washing liquid",41.0,90.7,16.6,68.3,5.8
2021,EAV-070507-G,"Pharmaceuticals: halogen reaction, distillation residue.",10.0,2.3,0.2,2.0,0.0
2021,EAV-070508-G,Pharmaceuticals: reaction and distillation residues,18.0,5.7,0.0,5.6,0.1
2021,EAV-070509-G,"Pharmaceuticals: Halogen filter cake, absorbent mat.",9.0,0.6,0.3,0.1,0.3
2021,EAV-070510-G,"Pharmaceuticals: filter cake, absorbent materials",12.0,2.2,0.1,2.0,0.1
2021,EAV-070511-G,Pharmaceuticals: sludge (in-house waste water treatment),3.0,0.1,,0.1,0.0
2021,EAV-070512-U,Sludge from company-owned Waste water tank (oh.070511),4.0,1.4,,0.5,0.9
